task_id,image0,image1,winner,user,date,icl
41,122,130,-1,mike,Tue Apr 28 2015 22:29:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
410,129,152,1,mike,Wed Apr 29 2015 18:04:57 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4100,181,183,1,mike,Thu May 07 2015 22:06:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4101,133,142,-1,mike,Thu May 07 2015 22:06:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4102,144,183,1,mike,Thu May 07 2015 22:07:08 GMT-0700 (PDT),ICL_third_set_hundred_r2
4103,122,189,1,mike,Thu May 07 2015 22:07:10 GMT-0700 (PDT),ICL_third_set_hundred_r2
4104,161,212,-1,mike,Thu May 07 2015 22:07:12 GMT-0700 (PDT),ICL_third_set_hundred_r2
4105,130,152,1,mike,Thu May 07 2015 22:07:14 GMT-0700 (PDT),ICL_third_set_hundred_r2
4106,187,209,1,mike,Thu May 07 2015 22:07:16 GMT-0700 (PDT),ICL_third_set_hundred_r2
4107,161,173,-1,mike,Thu May 07 2015 22:07:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4108,200,211,1,mike,Thu May 07 2015 22:07:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
4109,139,216,-1,mike,Thu May 07 2015 22:07:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
411,153,180,-1,mike,Wed Apr 29 2015 18:05:15 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4110,127,181,-1,mike,Thu May 07 2015 22:07:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4111,197,189,1,mike,Thu May 07 2015 22:08:01 GMT-0700 (PDT),ICL_third_set_hundred_r2
4112,201,219,1,mike,Thu May 07 2015 22:08:08 GMT-0700 (PDT),ICL_third_set_hundred_r2
4113,157,200,-1,mike,Thu May 07 2015 22:08:11 GMT-0700 (PDT),ICL_third_set_hundred_r2
4114,191,209,1,mike,Thu May 07 2015 22:08:13 GMT-0700 (PDT),ICL_third_set_hundred_r2
4115,132,220,-1,mike,Thu May 07 2015 22:08:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4116,144,146,1,mike,Thu May 07 2015 22:08:40 GMT-0700 (PDT),ICL_third_set_hundred_r2
4117,192,216,-1,mike,Thu May 07 2015 22:08:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
4118,132,152,1,mike,Thu May 07 2015 22:08:45 GMT-0700 (PDT),ICL_third_set_hundred_r2
4119,209,143,-1,mike,Thu May 07 2015 22:08:47 GMT-0700 (PDT),ICL_third_set_hundred_r2
412,131,167,-1,mike,Wed Apr 29 2015 18:05:20 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4120,186,205,1,mike,Thu May 07 2015 22:08:49 GMT-0700 (PDT),ICL_third_set_hundred_r2
4121,135,211,-1,mike,Thu May 07 2015 22:08:51 GMT-0700 (PDT),ICL_third_set_hundred_r2
4122,140,192,1,mike,Thu May 07 2015 22:08:53 GMT-0700 (PDT),ICL_third_set_hundred_r2
4123,182,183,1,mike,Thu May 07 2015 22:08:55 GMT-0700 (PDT),ICL_third_set_hundred_r2
4124,139,173,-1,mike,Thu May 07 2015 22:08:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4125,174,218,-1,mike,Thu May 07 2015 22:08:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4126,176,209,-1,mike,Thu May 07 2015 22:09:02 GMT-0700 (PDT),ICL_third_set_hundred_r2
4127,140,205,1,mike,Thu May 07 2015 22:09:05 GMT-0700 (PDT),ICL_third_set_hundred_r2
4128,200,191,-1,mike,Thu May 07 2015 22:56:52 GMT-0700 (PDT),ICL_third_set_hundred_r2
4129,125,173,1,mike,Thu May 07 2015 22:58:06 GMT-0700 (PDT),ICL_third_set_hundred_r2
413,133,182,-1,mike,Wed Apr 29 2015 18:05:22 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4130,145,212,1,mike,Thu May 07 2015 22:58:11 GMT-0700 (PDT),ICL_third_set_hundred_r2
4131,163,199,-1,mike,Thu May 07 2015 22:58:15 GMT-0700 (PDT),ICL_third_set_hundred_r2
4132,145,208,1,mike,Thu May 07 2015 22:58:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4133,133,168,-1,mike,Thu May 07 2015 22:58:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4134,150,174,-1,mike,Thu May 07 2015 22:58:23 GMT-0700 (PDT),ICL_third_set_hundred_r2
4135,213,192,1,mike,Thu May 07 2015 22:58:26 GMT-0700 (PDT),ICL_third_set_hundred_r2
4136,177,126,-1,mike,Thu May 07 2015 22:58:29 GMT-0700 (PDT),ICL_third_set_hundred_r2
4137,209,212,-1,mike,Thu May 07 2015 22:58:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
4138,156,206,-1,mike,Thu May 07 2015 22:58:34 GMT-0700 (PDT),ICL_third_set_hundred_r2
4139,150,205,1,mike,Thu May 07 2015 22:59:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
414,152,182,-1,mike,Wed Apr 29 2015 18:05:24 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4140,149,202,1,mike,Thu May 07 2015 23:00:01 GMT-0700 (PDT),ICL_third_set_hundred_r2
4141,217,218,-1,mike,Thu May 07 2015 23:00:03 GMT-0700 (PDT),ICL_third_set_hundred_r2
4142,219,201,-1,mike,Thu May 07 2015 23:00:09 GMT-0700 (PDT),ICL_third_set_hundred_r2
4143,214,140,1,mike,Thu May 07 2015 23:00:11 GMT-0700 (PDT),ICL_third_set_hundred_r2
4144,162,164,1,mike,Thu May 07 2015 23:00:13 GMT-0700 (PDT),ICL_third_set_hundred_r2
4145,181,220,1,mike,Thu May 07 2015 23:00:15 GMT-0700 (PDT),ICL_third_set_hundred_r2
4146,157,195,1,mike,Thu May 07 2015 23:00:17 GMT-0700 (PDT),ICL_third_set_hundred_r2
4147,188,219,-1,mike,Thu May 07 2015 23:00:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4148,145,205,1,mike,Thu May 07 2015 23:00:22 GMT-0700 (PDT),ICL_third_set_hundred_r2
4149,148,186,-1,mike,Thu May 07 2015 23:00:24 GMT-0700 (PDT),ICL_third_set_hundred_r2
415,187,212,1,mike,Wed Apr 29 2015 18:05:28 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4150,184,149,-1,mike,Thu May 07 2015 23:00:26 GMT-0700 (PDT),ICL_third_set_hundred_r2
4151,140,155,1,mike,Thu May 07 2015 23:00:28 GMT-0700 (PDT),ICL_third_set_hundred_r2
4152,218,176,1,mike,Thu May 07 2015 23:00:30 GMT-0700 (PDT),ICL_third_set_hundred_r2
4153,135,178,-1,mike,Thu May 07 2015 23:00:37 GMT-0700 (PDT),ICL_third_set_hundred_r2
4154,147,192,1,mike,Thu May 07 2015 23:00:39 GMT-0700 (PDT),ICL_third_set_hundred_r2
4155,128,163,-1,mike,Thu May 07 2015 23:00:41 GMT-0700 (PDT),ICL_third_set_hundred_r2
4156,135,132,-1,mike,Thu May 07 2015 23:00:43 GMT-0700 (PDT),ICL_third_set_hundred_r2
4157,130,211,1,mike,Thu May 07 2015 23:00:53 GMT-0700 (PDT),ICL_third_set_hundred_r2
4158,157,162,-1,mike,Thu May 07 2015 23:00:55 GMT-0700 (PDT),ICL_third_set_hundred_r2
4159,122,150,1,mike,Thu May 07 2015 23:00:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
416,173,217,1,mike,Wed Apr 29 2015 18:05:32 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4160,216,144,1,mike,Thu May 07 2015 23:00:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4161,134,202,1,mike,Thu May 07 2015 23:01:02 GMT-0700 (PDT),ICL_third_set_hundred_r2
4162,159,195,1,mike,Thu May 07 2015 23:01:04 GMT-0700 (PDT),ICL_third_set_hundred_r2
4163,134,145,-1,mike,Thu May 07 2015 23:01:07 GMT-0700 (PDT),ICL_third_set_hundred_r2
4164,138,197,1,mike,Thu May 07 2015 23:01:10 GMT-0700 (PDT),ICL_third_set_hundred_r2
4165,180,212,1,mike,Thu May 07 2015 23:01:12 GMT-0700 (PDT),ICL_third_set_hundred_r2
4166,136,196,1,mike,Thu May 07 2015 23:01:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4167,148,218,-1,mike,Thu May 07 2015 23:01:21 GMT-0700 (PDT),ICL_third_set_hundred_r2
4168,164,171,1,mike,Thu May 07 2015 23:01:24 GMT-0700 (PDT),ICL_third_set_hundred_r2
4169,163,175,1,mike,Thu May 07 2015 23:01:26 GMT-0700 (PDT),ICL_third_set_hundred_r2
417,159,206,1,mike,Wed Apr 29 2015 18:05:37 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4170,168,188,1,mike,Thu May 07 2015 23:01:28 GMT-0700 (PDT),ICL_third_set_hundred_r2
4171,138,192,1,mike,Thu May 07 2015 23:19:14 GMT-0700 (PDT),ICL_third_set_hundred_r2
4172,144,160,1,mike,Thu May 07 2015 23:19:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4173,210,220,1,mike,Thu May 07 2015 23:19:29 GMT-0700 (PDT),ICL_third_set_hundred_r2
4174,149,171,1,mike,Thu May 07 2015 23:19:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
4175,161,171,1,mike,Thu May 07 2015 23:19:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4176,125,208,1,mike,Thu May 07 2015 23:19:37 GMT-0700 (PDT),ICL_third_set_hundred_r2
4177,123,194,1,mike,Thu May 07 2015 23:19:39 GMT-0700 (PDT),ICL_third_set_hundred_r2
4178,204,207,-1,mike,Thu May 07 2015 23:19:41 GMT-0700 (PDT),ICL_third_set_hundred_r2
4179,155,185,-1,mike,Thu May 07 2015 23:19:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
418,154,196,1,mike,Wed Apr 29 2015 18:05:58 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4180,179,207,-1,mike,Thu May 07 2015 23:19:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
4181,170,135,1,mike,Thu May 07 2015 23:19:49 GMT-0700 (PDT),ICL_third_set_hundred_r2
4182,145,164,1,mike,Thu May 07 2015 23:19:51 GMT-0700 (PDT),ICL_third_set_hundred_r2
4183,179,136,-1,mike,Thu May 07 2015 23:19:55 GMT-0700 (PDT),ICL_third_set_hundred_r2
4184,191,195,1,mike,Thu May 07 2015 23:19:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4185,156,209,-1,mike,Thu May 07 2015 23:19:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4186,202,133,1,mike,Thu May 07 2015 23:20:02 GMT-0700 (PDT),ICL_third_set_hundred_r2
4187,145,214,-1,mike,Thu May 07 2015 23:20:05 GMT-0700 (PDT),ICL_third_set_hundred_r2
4188,165,169,1,mike,Thu May 07 2015 23:20:07 GMT-0700 (PDT),ICL_third_set_hundred_r2
4189,145,192,1,mike,Thu May 07 2015 23:20:09 GMT-0700 (PDT),ICL_third_set_hundred_r2
419,150,212,-1,mike,Wed Apr 29 2015 18:06:01 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4190,122,153,-1,mike,Thu May 07 2015 23:20:11 GMT-0700 (PDT),ICL_third_set_hundred_r2
4191,152,181,-1,mike,Thu May 07 2015 23:20:13 GMT-0700 (PDT),ICL_third_set_hundred_r2
4192,146,166,1,mike,Thu May 07 2015 23:20:15 GMT-0700 (PDT),ICL_third_set_hundred_r2
4193,183,197,1,mike,Thu May 07 2015 23:20:21 GMT-0700 (PDT),ICL_third_set_hundred_r2
4194,138,218,-1,mike,Thu May 07 2015 23:20:23 GMT-0700 (PDT),ICL_third_set_hundred_r2
4195,152,125,-1,mike,Thu May 07 2015 23:20:26 GMT-0700 (PDT),ICL_third_set_hundred_r2
4196,122,123,1,mike,Thu May 07 2015 23:20:30 GMT-0700 (PDT),ICL_third_set_hundred_r2
4197,190,159,-1,mike,Thu May 07 2015 23:20:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4198,158,179,1,mike,Thu May 07 2015 23:20:37 GMT-0700 (PDT),ICL_third_set_hundred_r2
4199,141,219,1,mike,Thu May 07 2015 23:20:39 GMT-0700 (PDT),ICL_third_set_hundred_r2
42,145,218,-1,mike,Tue Apr 28 2015 22:29:41 GMT-0700 (PDT),ICL_third_set_hundred_r2
420,141,149,-1,mike,Wed Apr 29 2015 18:06:04 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4200,215,175,-1,mike,Sat May 09 2015 10:33:32 GMT-0700 (PDT),ICL_third_set_hundred_r2
4201,209,216,-1,mike,Sat May 09 2015 10:33:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4202,145,207,1,mike,Sat May 09 2015 10:33:41 GMT-0700 (PDT),ICL_third_set_hundred_r2
4203,129,180,-1,mike,Sat May 09 2015 10:33:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
4204,131,163,-1,mike,Sat May 09 2015 10:33:47 GMT-0700 (PDT),ICL_third_set_hundred_r2
4205,157,206,-1,mike,Sat May 09 2015 10:33:51 GMT-0700 (PDT),ICL_third_set_hundred_r2
4206,151,180,-1,mike,Sat May 09 2015 10:33:53 GMT-0700 (PDT),ICL_third_set_hundred_r2
4207,186,203,1,mike,Sat May 09 2015 10:33:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4208,168,187,-1,mike,Sat May 09 2015 10:34:00 GMT-0700 (PDT),ICL_third_set_hundred_r2
4209,211,170,1,mike,Sat May 09 2015 10:34:03 GMT-0700 (PDT),ICL_third_set_hundred_r2
421,142,214,-1,mike,Wed Apr 29 2015 18:06:12 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4210,200,128,1,mike,Sat May 09 2015 10:34:06 GMT-0700 (PDT),ICL_third_set_hundred_r2
4211,151,206,-1,mike,Sat May 09 2015 10:34:08 GMT-0700 (PDT),ICL_third_set_hundred_r2
4212,144,145,-1,mike,Sat May 09 2015 10:34:11 GMT-0700 (PDT),ICL_third_set_hundred_r2
4213,135,171,-1,mike,Sat May 09 2015 10:34:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4214,154,177,-1,mike,Sat May 09 2015 10:34:23 GMT-0700 (PDT),ICL_third_set_hundred_r2
4215,123,203,-1,mike,Sat May 09 2015 10:34:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
4216,173,202,1,mike,Sat May 09 2015 10:34:34 GMT-0700 (PDT),ICL_third_set_hundred_r2
4217,154,175,-1,mike,Sat May 09 2015 10:34:36 GMT-0700 (PDT),ICL_third_set_hundred_r2
4218,122,133,1,mike,Sat May 09 2015 10:34:39 GMT-0700 (PDT),ICL_third_set_hundred_r2
4219,160,209,-1,mike,Sat May 09 2015 10:34:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
422,122,151,1,mike,Wed Apr 29 2015 18:06:15 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4220,141,158,1,mike,Sat May 09 2015 10:34:50 GMT-0700 (PDT),ICL_third_set_hundred_r2
4221,145,140,1,mike,Sat May 09 2015 10:34:53 GMT-0700 (PDT),ICL_third_set_hundred_r2
4222,184,205,-1,mike,Sat May 09 2015 10:35:00 GMT-0700 (PDT),ICL_third_set_hundred_r2
4223,150,196,1,mike,Sat May 09 2015 10:35:04 GMT-0700 (PDT),ICL_third_set_hundred_r2
4224,137,163,1,mike,Sat May 09 2015 10:35:14 GMT-0700 (PDT),ICL_third_set_hundred_r2
4225,155,163,-1,mike,Sat May 09 2015 10:35:17 GMT-0700 (PDT),ICL_third_set_hundred_r2
4226,135,180,-1,mike,Sat May 09 2015 10:35:19 GMT-0700 (PDT),ICL_third_set_hundred_r2
4227,126,158,-1,mike,Sat May 09 2015 10:35:25 GMT-0700 (PDT),ICL_third_set_hundred_r2
4228,184,218,-1,mike,Sat May 09 2015 10:35:27 GMT-0700 (PDT),ICL_third_set_hundred_r2
4229,185,198,-1,mike,Sat May 09 2015 10:35:33 GMT-0700 (PDT),ICL_third_set_hundred_r2
423,209,210,-1,mike,Wed Apr 29 2015 18:06:18 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4230,128,167,-1,mike,Sat May 09 2015 10:35:36 GMT-0700 (PDT),ICL_third_set_hundred_r2
4231,133,167,-1,mike,Sat May 09 2015 10:35:38 GMT-0700 (PDT),ICL_third_set_hundred_r2
4232,147,188,1,mike,Sat May 09 2015 10:35:41 GMT-0700 (PDT),ICL_third_set_hundred_r2
4233,140,183,1,mike,Sat May 09 2015 10:35:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
4234,126,206,1,mike,Sat May 09 2015 10:35:47 GMT-0700 (PDT),ICL_third_set_hundred_r2
4235,156,178,1,mike,Sat May 09 2015 10:35:52 GMT-0700 (PDT),ICL_third_set_hundred_r2
4236,152,195,1,mike,Sat May 09 2015 10:35:56 GMT-0700 (PDT),ICL_third_set_hundred_r2
4237,151,170,-1,mike,Sat May 09 2015 10:35:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4238,121,135,1,mike,Sat May 09 2015 10:36:02 GMT-0700 (PDT),ICL_third_set_hundred_r2
4239,126,168,1,mike,Sat May 09 2015 10:36:05 GMT-0700 (PDT),ICL_third_set_hundred_r2
424,161,209,-1,mike,Wed Apr 29 2015 18:06:27 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4240,154,169,-1,mike,Sat May 09 2015 10:36:10 GMT-0700 (PDT),ICL_third_set_hundred_r2
4241,162,200,-1,mike,Sat May 09 2015 10:36:17 GMT-0700 (PDT),ICL_third_set_hundred_r2
4242,196,213,-1,mike,Sat May 09 2015 10:36:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4243,140,218,-1,mike,Sat May 09 2015 10:36:32 GMT-0700 (PDT),ICL_third_set_hundred_r2
4244,153,156,1,mike,Sat May 09 2015 10:36:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4245,142,145,1,mike,Sat May 09 2015 10:36:38 GMT-0700 (PDT),ICL_third_set_hundred_r2
4246,145,158,1,mike,Sat May 09 2015 10:36:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
4247,204,211,-1,mike,Sat May 09 2015 10:36:45 GMT-0700 (PDT),ICL_third_set_hundred_r2
4248,149,196,1,mike,Sat May 09 2015 10:36:49 GMT-0700 (PDT),ICL_third_set_hundred_r2
4249,138,194,-1,mike,Sat May 09 2015 10:36:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
425,135,201,-1,mike,Wed Apr 29 2015 18:06:37 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4250,158,198,1,mike,Sat May 09 2015 10:36:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4251,153,218,-1,mike,Sat May 09 2015 10:37:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4252,177,213,1,mike,Sat May 09 2015 10:37:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4253,157,215,1,mike,Sat May 09 2015 10:37:23 GMT-0700 (PDT),ICL_third_set_hundred_r2
4254,143,152,1,mike,Sat May 09 2015 10:37:26 GMT-0700 (PDT),ICL_third_set_hundred_r2
4255,172,190,1,mike,Sat May 09 2015 10:37:29 GMT-0700 (PDT),ICL_third_set_hundred_r2
4256,140,184,1,mike,Sat May 09 2015 10:37:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
4257,131,209,-1,mike,Sat May 09 2015 10:37:34 GMT-0700 (PDT),ICL_third_set_hundred_r2
4258,193,155,1,mike,Sat May 09 2015 10:38:14 GMT-0700 (PDT),ICL_third_set_hundred_r2
4259,127,134,1,mike,Sat May 09 2015 10:38:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
426,164,175,1,mike,Wed Apr 29 2015 18:06:48 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4260,136,159,-1,mike,Sat May 09 2015 10:38:25 GMT-0700 (PDT),ICL_third_set_hundred_r2
4261,126,174,1,mike,Sat May 09 2015 10:38:27 GMT-0700 (PDT),ICL_third_set_hundred_r2
4262,206,199,-1,mike,Sat May 09 2015 10:38:31 GMT-0700 (PDT),ICL_third_set_hundred_r2
4263,177,142,-1,mike,Sat May 09 2015 10:38:33 GMT-0700 (PDT),ICL_third_set_hundred_r2
4264,124,199,-1,mike,Sat May 09 2015 10:38:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4265,125,130,-1,mike,Sat May 09 2015 10:38:40 GMT-0700 (PDT),ICL_third_set_hundred_r2
4266,156,173,-1,mike,Sat May 09 2015 10:38:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
4267,138,149,-1,mike,Sat May 09 2015 10:38:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
4268,214,157,1,mike,Sat May 09 2015 10:38:47 GMT-0700 (PDT),ICL_third_set_hundred_r2
4269,130,219,1,mike,Sat May 09 2015 10:38:49 GMT-0700 (PDT),ICL_third_set_hundred_r2
427,177,181,-1,mike,Wed Apr 29 2015 18:06:51 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4270,150,171,-1,mike,Sat May 09 2015 10:39:07 GMT-0700 (PDT),ICL_third_set_hundred_r2
4271,151,161,-1,mike,Sat May 09 2015 10:39:10 GMT-0700 (PDT),ICL_third_set_hundred_r2
4272,140,191,-1,mike,Sat May 09 2015 10:39:13 GMT-0700 (PDT),ICL_third_set_hundred_r2
4273,143,217,1,mike,Sat May 09 2015 10:39:16 GMT-0700 (PDT),ICL_third_set_hundred_r2
4274,122,190,1,mike,Sat May 09 2015 10:39:18 GMT-0700 (PDT),ICL_third_set_hundred_r2
4275,150,203,-1,mike,Sat May 09 2015 10:39:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4276,217,126,-1,mike,Sat May 09 2015 10:39:22 GMT-0700 (PDT),ICL_third_set_hundred_r2
4277,178,186,-1,mike,Sat May 09 2015 10:39:24 GMT-0700 (PDT),ICL_third_set_hundred_r2
4278,148,213,1,mike,Sat May 09 2015 10:39:27 GMT-0700 (PDT),ICL_third_set_hundred_r2
4279,194,214,-1,mike,Sat May 09 2015 10:39:29 GMT-0700 (PDT),ICL_third_set_hundred_r2
428,178,213,-1,mike,Wed Apr 29 2015 18:06:55 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4280,161,211,-1,mike,Sat May 09 2015 10:39:32 GMT-0700 (PDT),ICL_third_set_hundred_r2
4281,188,194,-1,mike,Sat May 09 2015 10:39:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4282,152,161,1,mike,Sat May 09 2015 10:39:43 GMT-0700 (PDT),ICL_third_set_hundred_r2
4283,207,152,1,mike,Sat May 09 2015 10:39:45 GMT-0700 (PDT),ICL_third_set_hundred_r2
4284,173,216,-1,mike,Sat May 09 2015 10:39:48 GMT-0700 (PDT),ICL_third_set_hundred_r2
4285,146,182,-1,mike,Sat May 09 2015 10:39:51 GMT-0700 (PDT),ICL_third_set_hundred_r2
4286,189,204,-1,mike,Sat May 09 2015 10:39:55 GMT-0700 (PDT),ICL_third_set_hundred_r2
4287,179,218,-1,mike,Sat May 09 2015 10:39:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4288,149,191,1,mike,Sat May 09 2015 10:40:22 GMT-0700 (PDT),ICL_third_set_hundred_r2
4289,213,126,-1,mike,Sat May 09 2015 10:40:24 GMT-0700 (PDT),ICL_third_set_hundred_r2
429,145,168,1,mike,Wed Apr 29 2015 18:07:06 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4290,148,210,-1,mike,Sat May 09 2015 10:40:35 GMT-0700 (PDT),ICL_third_set_hundred_r2
4291,186,216,-1,mike,Sat May 09 2015 10:40:48 GMT-0700 (PDT),ICL_third_set_hundred_r2
4292,188,197,1,mike,Sat May 09 2015 10:40:57 GMT-0700 (PDT),ICL_third_set_hundred_r2
4293,187,174,1,mike,Sat May 09 2015 10:40:59 GMT-0700 (PDT),ICL_third_set_hundred_r2
4294,177,182,-1,mike,Sat May 09 2015 10:41:01 GMT-0700 (PDT),ICL_third_set_hundred_r2
4295,150,153,-1,mike,Sat May 09 2015 10:41:03 GMT-0700 (PDT),ICL_third_set_hundred_r2
4296,129,151,1,mike,Sat May 09 2015 10:41:06 GMT-0700 (PDT),ICL_third_set_hundred_r2
4297,129,176,1,mike,Sat May 09 2015 10:41:10 GMT-0700 (PDT),ICL_third_set_hundred_r2
4298,145,173,1,mike,Sat May 09 2015 10:41:12 GMT-0700 (PDT),ICL_third_set_hundred_r2
4299,137,139,1,mike,Sat May 09 2015 10:41:15 GMT-0700 (PDT),ICL_third_set_hundred_r2
43,184,143,-1,mike,Tue Apr 28 2015 22:29:44 GMT-0700 (PDT),ICL_third_set_hundred_r2
430,162,189,1,mike,Wed Apr 29 2015 18:07:09 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4300,142,219,1,mike,Sat May 09 2015 10:41:17 GMT-0700 (PDT),ICL_third_set_hundred_r2
4301,157,178,1,mike,Sat May 09 2015 10:41:20 GMT-0700 (PDT),ICL_third_set_hundred_r2
4302,164,139,1,mike,Sat May 09 2015 10:41:37 GMT-0700 (PDT),ICL_third_set_hundred_r2
4303,143,170,1,mike,Sat May 09 2015 10:41:40 GMT-0700 (PDT),ICL_third_set_hundred_r2
4304,126,156,1,mike,Sat May 09 2015 10:41:42 GMT-0700 (PDT),ICL_third_set_hundred_r2
4305,210,180,1,mike,Sat May 09 2015 10:42:16 GMT-0700 (PDT),ICL_third_set_hundred_r2
4306,162,180,-1,mike,Sat May 09 2015 10:42:21 GMT-0700 (PDT),ICL_third_set_hundred_r2
4307,174,186,-1,mike,Sat May 09 2015 10:42:23 GMT-0700 (PDT),ICL_third_set_hundred_r2
4308,159,205,1,mike,Sat May 09 2015 10:42:25 GMT-0700 (PDT),ICL_third_set_hundred_r2
4309,145,216,-1,mike,Sat May 09 2015 10:42:28 GMT-0700 (PDT),ICL_third_set_hundred_r2
431,148,219,1,mike,Wed Apr 29 2015 18:07:12 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4310,127,166,1,mike,Sat May 09 2015 10:42:30 GMT-0700 (PDT),ICL_third_set_hundred_r2
4311,132,207,-1,mike,Sat May 09 2015 10:42:36 GMT-0700 (PDT),ICL_third_set_hundred_r2
4312,125,181,-1,mike,Sat May 09 2015 10:42:39 GMT-0700 (PDT),ICL_third_set_hundred_r2
4313,151,205,-1,mike,Sat May 09 2015 10:42:46 GMT-0700 (PDT),ICL_third_set_hundred_r2
4314,121,153,-1,mike,Sat May 09 2015 10:42:48 GMT-0700 (PDT),ICL_third_set_hundred_r2
4315,209,215,-1,mike,Sat May 09 2015 10:42:51 GMT-0700 (PDT),ICL_third_set_hundred_r2
4316,207,210,-1,mike,Sat May 09 2015 10:42:58 GMT-0700 (PDT),ICL_third_set_hundred_r2
4317,146,173,-1,mike,Sat May 09 2015 10:43:00 GMT-0700 (PDT),ICL_third_set_hundred_r2
4318,139,127,-1,mike,Sat May 09 2015 10:43:02 GMT-0700 (PDT),ICL_third_set_hundred_r2
4319,190,127,-1,mike,Sat May 09 2015 10:43:04 GMT-0700 (PDT),ICL_third_set_hundred_r2
432,183,171,-1,mike,Wed Apr 29 2015 18:07:29 GMT-0700 (Pacific Daylight Time),ICL_third_set_hundred_r2
4320,126,165,-1,mike,Sat May 09 2015 10:43:12 GMT-0700 (PDT),ICL_third_set_hundred_r2
4321,155,186,-1,mike,Sat May 09 2015 10:43:15 GMT-0700 (PDT),ICL_third_set_hundred_r2
